Date,Open,High,Low,Close,Volume,Daily Average Tone
2016-03-21,111.66000366210938,112.37000274658203,111.02999877929688,111.8499984741211,18448000,-465.155612244898
2016-03-22,111.36000061035156,112.87999725341797,111.16999816894531,112.25,19001100,-297.6796875
2016-03-23,112.01000213623047,113.19000244140625,112.0,112.54000091552734,18562000,-341.34640522875816
2016-03-24,112.12999725341797,113.08999633789062,111.68000030517578,113.05000305175781,17839100,-309.3960396039604
2016-03-28,113.31999969482422,114.58999633789062,112.94999694824219,113.69000244140625,21351800,-866.2885572139304
2016-03-29,113.83000183105469,116.31999969482422,113.63999938964844,116.13999938964844,29825300,-239.1564245810056
2016-03-30,116.7300033569336,116.98999786376953,114.36000061035156,114.69999694824219,33235200,-360.9302325581396
2016-03-31,114.69999694824219,115.01000213623047,113.7699966430664,114.0999984741211,21207500,-183.46919431279625
2016-04-01,113.75,116.16999816894531,113.3499984741211,116.05999755859375,24760500,-573.7774798927614
2016-04-04,114.06999969482422,114.55000305175781,111.61000061035156,112.55000305175781,48487900,-522.9511278195489
2016-04-05,112.11000061035156,113.31999969482422,111.9000015258789,112.22000122070312,22962400,-239.61596958174903
2016-04-06,112.47000122070312,113.80999755859375,112.41999816894531,113.70999908447266,20814600,-349.3977695167286
2016-04-07,113.79000091552734,114.88999938964844,113.06999969482422,113.63999938964844,20714500,-473.4887640449438
2016-04-08,114.25,114.33000183105469,109.9000015258789,110.62999725341797,48497800,-316.5859375
2016-04-11,110.69999694824219,110.91000366210938,108.7699966430664,108.98999786376953,39762300,-219.8495575221239
2016-04-12,109.33999633789062,111.16000366210938,108.98999786376953,110.61000061035156,26248100,-380.92176039119806
2016-04-13,112.2300033569336,112.6500015258789,106.5199966430664,110.51000213623047,88227400,-230.3072033898305
2016-04-14,110.62000274658203,112.04000091552734,110.26000213623047,110.83999633789062,28473300,-163.4136690647482
2016-04-15,110.79000091552734,110.97000122070312,109.19999694824219,109.63999938964844,20922800,-288.0809968847352
2016-04-18,109.73999786376953,110.80999755859375,109.19999694824219,110.44999694824219,21167200,-183.42592592592592
2016-04-19,111.0999984741211,112.44999694824219,109.16000366210938,112.29000091552734,30210500,-323.33734939759034
2016-04-20,112.43000030517578,113.2699966430664,111.55999755859375,112.41999816894531,21027900,-242.3089005235602
2016-04-21,112.55000305175781,114.04000091552734,112.30999755859375,113.44000244140625,20875200,-265.57142857142856
2016-04-22,111.20999908447266,111.75,109.01000213623047,110.55999755859375,38458200,-310.23893805309734
2016-04-25,109.87000274658203,110.66999816894531,109.06999969482422,110.0999984741211,21017900,-110.22285714285714
2016-04-26,110.48999786376953,110.5,108.1500015258789,108.76000213623047,22521500,-296.1012658227848
2016-04-27,107.94000244140625,108.94000244140625,106.30999755859375,108.88999938964844,52213100,-541.9902912621359
2016-04-28,119.58000183105469,120.79000091552734,116.2300033569336,116.7300033569336,87110100,-403.7186046511628
2016-04-29,116.81999969482422,117.83999633789062,115.83999633789062,117.58000183105469,37140600,-428.0818713450293
2016-05-02,117.83000183105469,118.7300033569336,116.56999969482422,118.56999969482422,28095200,-279.88235294117646
2016-05-03,117.5199966430664,118.16000366210938,117.0199966430664,117.43000030517578,24117500,-165.52252252252254
2016-05-04,116.61000061035156,118.30000305175781,116.56999969482422,118.05999755859375,23448400,-243.69950738916256
2016-05-05,118.04000091552734,118.9800033569336,117.25,117.80999755859375,22056700,-234.31782945736435
2016-05-06,117.16000366210938,119.63999938964844,117.11000061035156,119.48999786376953,26395600,-345.4682274247492
2016-05-09,119.54000091552734,120.27999877929688,118.9000015258789,119.23999786376953,21138100,-500.62452107279694
2016-05-10,119.62000274658203,120.5,119.0,120.5,23220000,-1152.6565934065934
2016-05-11,120.41000366210938,121.08000183105469,119.41999816894531,119.5199966430664,22038400,-860.7320061255742
2016-05-12,119.9800033569336,120.83999633789062,118.9000015258789,120.27999877929688,22035500,-623.0047169811321
2016-05-13,120.37999725341797,120.63999938964844,119.68000030517578,119.80999755859375,18124300,-900.6890625
2016-05-16,119.37999725341797,119.61000061035156,117.3499984741211,118.66999816894531,31247800,-420.22592592592594
2016-05-17,118.81999969482422,119.01000213623047,117.19999694824219,117.3499984741211,21328600,-465.33475479744135
2016-05-18,116.80000305175781,118.2699966430664,116.7300033569336,117.6500015258789,21642300,-609.2437923250565
2016-05-19,117.05000305175781,117.48999786376953,115.87999725341797,116.80999755859375,20544100,-474.6672862453532
2016-05-20,116.95999908447266,117.98999786376953,116.94999694824219,117.3499984741211,18944800,-263.26162790697674
2016-05-23,117.41999816894531,117.5999984741211,115.94000244140625,115.97000122070312,20441000,-278.2894736842105
2016-05-24,116.23999786376953,117.7300033569336,116.12000274658203,117.69999694824219,20183600,-1008.9140401146132
2016-05-25,118.12999725341797,118.66999816894531,117.37999725341797,117.88999938964844,20019800,-580.9405099150142
2016-05-26,118.23999786376953,119.76000213623047,117.91999816894531,119.47000122070312,18481300,-168.16326530612244
2016-05-27,119.55999755859375,119.8499984741211,119.01000213623047,119.37999725341797,13493600,-410.5566502463054
2016-05-31,119.45999908447266,120.0999984741211,118.12000274658203,118.80999755859375,23547600,-1227.8971962616822
2016-06-01,118.5,119.08000183105469,117.81999969482422,118.77999877929688,15029500,-1111.1859375
2016-06-02,118.69000244140625,119.44000244140625,118.22000122070312,118.93000030517578,13228300,-517.9582366589327
2016-06-03,118.9800033569336,118.9800033569336,117.86000061035156,118.47000122070312,14135100,-317.6428571428572
2016-06-06,118.62000274658203,119.43000030517578,118.36000061035156,118.79000091552734,12744700,-251.2944162436548
2016-06-07,119.23999786376953,119.30000305175781,117.66999816894531,117.76000213623047,17103000,-395.4158415841584
2016-06-08,117.76000213623047,118.5999984741211,117.2699966430664,118.38999938964844,14505600,-278.609649122807
2016-06-09,118.12999725341797,118.68000030517578,117.70999908447266,118.55999755859375,13859200,-399.7942238267148
2016-06-10,117.54000091552734,118.11000061035156,116.26000213623047,116.62000274658203,18510800,-427.83388704318935
2016-06-13,115.0,115.4800033569336,113.30999755859375,113.94999694824219,31718200,-573.3747126436782
2016-06-14,114.06999969482422,114.94999694824219,113.58000183105469,114.94000244140625,17618500,-497.9697802197802
2016-06-15,115.30000305175781,115.44000244140625,114.06999969482422,114.5999984741211,19819400,-577.8801089918256
2016-06-16,113.87000274658203,114.5,112.94000244140625,114.38999938964844,19236300,-1818.6132404181185
2016-06-17,114.41999816894531,114.43000030517578,112.55999755859375,113.0199966430664,24644300,-1145.553003533569
2016-06-20,113.7699966430664,114.72000122070312,112.75,113.37000274658203,20785400,-752.8485639686684
2016-06-21,114.12000274658203,115.20999908447266,113.97000122070312,114.37999725341797,19166300,-627.990171990172
2016-06-22,114.6500015258789,114.73999786376953,113.61000061035156,113.91000366210938,14846300,-465.2776119402985
2016-06-23,114.37000274658203,115.08999633789062,113.54000091552734,115.08000183105469,16176900,-678.8655256723716
2016-06-24,111.01000213623047,113.68000030517578,111.0,112.08000183105469,40643100,-568.1636363636363
2016-06-27,111.56999969482422,111.56999969482422,108.2300033569336,108.97000122070312,36130400,-158.0547263681592
2016-06-28,110.62999725341797,112.75,110.55000305175781,112.69999694824219,26813800,-422.0464135021097
2016-06-29,113.37000274658203,114.25,113.04000091552734,114.16000366210938,20968300,-590.078947368421
2016-06-30,114.66999816894531,115.18000030517578,113.66999816894531,114.27999877929688,23192700,-337.9508196721312
2016-07-01,114.19999694824219,115.12999725341797,113.80999755859375,114.19000244140625,14980000,-492.7648514851485
2016-07-05,113.94000244140625,114.19999694824219,112.97000122070312,114.19999694824219,14207000,-520.0246478873239
2016-07-06,113.36000061035156,116.79000091552734,112.97000122070312,116.69999694824219,24337600,-358.01214574898785
2016-07-07,116.62999725341797,116.97000122070312,115.36000061035156,115.8499984741211,16630200,-1026.9026548672566
2016-07-08,116.43000030517578,117.5,115.8499984741211,117.23999786376953,18142600,-832.9546279491833
2016-07-11,117.70999908447266,118.69999694824219,117.5,117.87000274658203,17711600,-1938.1
2016-07-12,118.62999725341797,118.72000122070312,117.56999969482422,117.93000030517578,15217700,-1634.5123966942149
2016-07-13,118.38999938964844,118.4000015258789,116.68000030517578,116.77999877929688,16207700,-1076.9944827586207
2016-07-14,117.5,117.63999938964844,116.69999694824219,117.29000091552734,14579700,-1094.1803751803752
2016-07-15,117.73999786376953,118.27999877929688,116.58000183105469,116.86000061035156,16646000,-552.2
2016-07-18,117.31999969482422,119.61000061035156,116.88999938964844,119.37000274658203,20868400,-1000.2560975609756
2016-07-19,118.98999786376953,120.8499984741211,118.66000366210938,120.61000061035156,21541300,-826.1484230055659
2016-07-20,121.25,122.19999694824219,120.55999755859375,121.91999816894531,20046500,-525.2831632653061
2016-07-21,121.91999816894531,122.0999984741211,120.25,120.61000061035156,17801700,-660.7368421052631
2016-07-22,119.9000015258789,121.01000213623047,119.30999755859375,121.0,18422400,-699.029484029484
2016-07-25,121.38999938964844,121.8499984741211,117.77999877929688,121.62999725341797,18487400,-565.722972972973
2016-07-26,122.0,122.06999969482422,120.75,121.22000122070312,17612000,-404.3893805309734
2016-07-27,122.41999816894531,125.0,121.51000213623047,123.33999633789062,52654200,-479.5168195718654
2016-07-28,127.5199966430664,128.3300018310547,123.62999725341797,125.0,78955800,-731.2765957446809
2016-07-29,124.6500015258789,125.83999633789062,123.70999908447266,123.94000244140625,35058800,-446.99609375
2016-08-01,123.8499984741211,124.58000183105469,122.86000061035156,124.30999755859375,25006900,-393.4162679425837
2016-08-02,124.05999755859375,124.80000305175781,122.06999969482422,123.08999633789062,23968400,-479.3702422145329
2016-08-03,123.08999633789062,123.91999816894531,122.30999755859375,122.51000213623047,18525300,-687.4529058116233
2016-08-04,122.94000244140625,124.79000091552734,122.51000213623047,124.36000061035156,21066000,-633.22102425876
2016-08-05,124.9800033569336,125.83999633789062,124.62000274658203,125.1500015258789,20184000,-445.4747191011236
2016-08-08,125.25,125.44999694824219,124.55000305175781,125.26000213623047,15233900,-461.5340501792115
2016-08-09,125.33999633789062,126.08999633789062,124.52999877929688,125.05999755859375,19621000,-477.2196162046909
2016-08-10,125.06999969482422,125.4800033569336,124.54000091552734,124.87999725341797,10670100,-234.22292993630572
2016-08-11,125.19999694824219,125.37999725341797,124.75,124.9000015258789,11729500,-220.71484375
2016-08-12,124.69999694824219,125.0,124.18000030517578,124.87999725341797,12159000,-338.6391184573003
2016-08-15,124.91000366210938,124.91999816894531,123.69999694824219,123.9000015258789,19295100,-203.7682119205298
2016-08-16,123.5,123.91999816894531,122.77999877929688,123.30000305175781,14222400,-350.9818181818182
2016-08-17,123.66000366210938,124.37999725341797,122.8499984741211,124.37000274658203,13794200,-464.5489130434783
2016-08-18,124.01000213623047,124.26000213623047,123.63999938964844,123.91000366210938,12400800,-435.0516795865633
2016-08-19,123.5999984741211,124.16000366210938,123.27999877929688,123.55999755859375,11688300,-262.1952662721894
2016-08-22,123.33000183105469,124.83000183105469,123.11000061035156,124.1500015258789,14386400,-131.29468599033817
2016-08-23,124.51000213623047,125.08999633789062,124.25,124.37000274658203,13309500,-310.3636363636364
2016-08-24,124.47000122070312,124.69000244140625,123.08999633789062,123.4800033569336,12243700,-442.2522522522523
2016-08-25,123.12000274658203,124.37000274658203,123.0999984741211,123.88999938964844,10730800,-1059.2176991150443
2016-08-26,124.05000305175781,125.19000244140625,123.91000366210938,124.95999908447266,17504800,-436.2314285714286
2016-08-29,124.3499984741211,126.7300033569336,124.3499984741211,126.54000091552734,15925900,-509.2542056074767
2016-08-30,126.5999984741211,126.5999984741211,125.1500015258789,125.83999633789062,17804300,-204.9125874125874
2016-08-31,125.5999984741211,126.22000122070312,125.0999984741211,126.12000274658203,14200600,-581.7109207708779
2016-09-01,126.37999725341797,126.62999725341797,125.5999984741211,126.16999816894531,13536100,-153.30074074074074
2016-09-02,126.8499984741211,126.86000061035156,126.0,126.51000213623047,12118800,-342.98201438848923
2016-09-06,126.66999816894531,129.94000244140625,126.47000122070312,129.72999572753906,26278400,-346.64367816091954
2016-09-07,130.0399932861328,131.97999572753906,129.9499969482422,131.0500030517578,27990800,-452.1833910034602
2016-09-08,130.9199981689453,131.0800018310547,129.80999755859375,130.27000427246094,15676600,-851.0441501103753
2016-09-09,129.7100067138672,129.9499969482422,127.0999984741211,127.0999984741211,27100700,-2458.9222873900294
2016-09-12,125.95999908447266,128.75999450683594,125.75,128.69000244140625,21252800,-727.4547563805104
2016-09-13,128.02999877929688,128.35000610351562,126.66000366210938,127.20999908447266,18016200,-1125.7864992150703
2016-09-14,126.88999938964844,128.8000030517578,126.88999938964844,127.7699966430664,15691100,-849.9740484429066
2016-09-15,127.9800033569336,129.10000610351562,127.66999816894531,128.35000610351562,15077200,-685.0227642276423
2016-09-16,128.1999969482422,129.17999267578125,128.1999969482422,129.07000732421875,24119200,-516.9458762886597
2016-09-19,129.91000366210938,129.94000244140625,128.25999450683594,128.64999389648438,14958800,-570.0940766550523
2016-09-20,128.64999389648438,129.1699981689453,128.02999877929688,128.63999938964844,11083800,-539.1616915422885
2016-09-21,129.1300048828125,130.00999450683594,128.38999938964844,129.94000244140625,14068300,-542.1081081081081
2016-09-22,130.5,130.72999572753906,129.55999755859375,130.0800018310547,15538300,-525.4938271604939
2016-09-23,127.55999755859375,128.60000610351562,127.30000305175781,127.95999908447266,28326300,-638.0934844192634
2016-09-26,127.37000274658203,128.16000366210938,126.80000305175781,127.30999755859375,15064900,-546.5057803468208
2016-09-27,127.61000061035156,129.00999450683594,127.43000030517578,128.69000244140625,15637100,-573.9949109414758
2016-09-28,129.2100067138672,129.47000122070312,128.39999389648438,129.22999572753906,12047600,-497.9002624671916
2016-09-29,129.17999267578125,129.2899932861328,127.55000305175781,128.08999633789062,14532200,-692.5331950207469
2016-09-30,128.02999877929688,128.58999633789062,127.44999694824219,128.27000427246094,18402900,-578.747641509434
2016-10-03,128.3800048828125,129.08999633789062,127.80000305175781,128.77000427246094,13156900,-312.59191176470586
2016-10-04,129.1699981689453,129.27999877929688,127.55000305175781,128.19000244140625,14307500,-680.4129930394431
2016-10-05,128.25,128.8000030517578,127.83000183105469,128.47000122070312,12386800,-771.2552631578948
2016-10-06,128.42999267578125,129.05999755859375,128.0800018310547,128.74000549316406,11682700,-581.4631578947368
2016-10-07,129.0399932861328,129.25,128.3300018310547,128.99000549316406,12804400,-190.49110320284697
2016-10-10,129.67999267578125,130.6999969482422,129.1999969482422,130.24000549316406,15138700,-651.2621082621083
2016-10-11,130.22999572753906,130.63999938964844,128.22999572753906,128.8800048828125,17537900,-385.8720682302772
2016-10-12,129.00999450683594,129.66000366210938,128.4600067138672,129.0500030517578,11073000,-417.8234234234234
2016-10-13,128.2100067138672,128.25,126.75,127.81999969482422,17139300,-639.0584415584416
2016-10-14,128.49000549316406,128.9499969482422,127.58000183105469,127.87999725341797,13345300,-614.7621621621622
2016-10-17,128.1999969482422,128.47000122070312,127.31999969482422,127.54000091552734,11351700,-237.37727272727275
2016-10-18,128.67999267578125,129.38999938964844,128.00999450683594,128.57000732421875,13504000,-314.9384236453202
2016-10-19,128.74000549316406,130.47000122070312,128.60000610351562,130.11000061035156,16752300,-233.4170616113744
2016-10-20,130.07000732421875,130.66000366210938,129.5,130.0,13167500,-281.9758064516129
2016-10-21,129.77999877929688,132.1300048828125,129.6999969482422,132.07000732421875,19088800,-196.69097222222223
2016-10-24,132.72000122070312,133.41000366210938,132.14999389648438,133.27999877929688,17470200,-451.38658146964855
2016-10-25,133.5,133.5,132.22000122070312,132.2899932861328,13336800,-666.7647058823529
2016-10-26,131.63999938964844,132.25999450683594,130.94000244140625,131.0399932861328,13084700,-511.4531722054381
2016-10-27,131.74000549316406,131.8000030517578,129.27000427246094,129.69000244140625,16741400,-384.0563909774436
2016-10-28,130.5,132.97000122070312,129.92999267578125,131.2899932861328,24545500,-511.76899696048633
2016-10-31,132.00999450683594,132.1199951171875,130.8800048828125,130.99000549316406,15669000,-1050.6537753222835
2016-11-01,131.41000366210938,131.94000244140625,128.64999389648438,129.5,22077800,-692.0862422997947
2016-11-02,130.22999572753906,130.22999572753906,126.27999877929688,127.16999816894531,39640900,-346.79754601226995
2016-11-03,122.0,123.27999877929688,119.5,120.0,63766300,-313.2693726937269
2016-11-04,119.58999633789062,121.93000030517578,119.25,120.75,30545500,-630.0677966101695
2016-11-07,122.83000183105469,123.20999908447266,121.3499984741211,122.1500015258789,23008900,-1099.138592750533
2016-11-08,122.02999877929688,124.61000061035156,121.54000091552734,124.22000122070312,19460800,-882.6383442265795
2016-11-09,121.5,123.80999755859375,120.51000213623047,123.18000030517578,31916000,-715.6408839779006
2016-11-10,123.93000030517578,124.18000030517578,115.2699966430664,120.80000305175781,67846700,-404.5498392282958
2016-11-11,119.52999877929688,120.69999694824219,118.1500015258789,119.0199966430664,32840100,-467.5983146067416
2016-11-14,119.12999725341797,119.12999725341797,113.55000305175781,115.08000183105469,51377000,-601.6088082901555
2016-11-15,116.7300033569336,118.48999786376953,115.83000183105469,117.19999694824219,34681400,-928.2486085343228
2016-11-16,114.4800033569336,117.87999725341797,114.20999908447266,116.33999633789062,32397900,-708.6386861313869
2016-11-17,116.80999755859375,117.79000091552734,116.01000213623047,117.79000091552734,18597800,-1540.376179245283
2016-11-18,118.38999938964844,119.12999725341797,116.83999633789062,117.0199966430664,22879300,-834.3385146804836
2016-11-21,118.19999694824219,121.94999694824219,117.80000305175781,121.7699966430664,35415400,-449.9342359767892
2016-11-22,122.4000015258789,122.9800033569336,120.9000015258789,121.47000122070312,26089200,-723.5051975051975
2016-11-23,121.2300033569336,121.30999755859375,119.94000244140625,120.83999633789062,15672100,-770.899841017488
2016-11-25,121.01000213623047,121.13999938964844,120.06999969482422,120.37999725341797,8658600,-327.4507042253521
2016-11-28,120.12000274658203,121.69000244140625,119.81999969482422,120.41000366210938,18101300,-470.1084745762712
2016-11-29,120.56999969482422,122.0999984741211,120.4000015258789,120.87000274658203,18891000,-1039.85
2016-11-30,120.31999969482422,121.79000091552734,117.94999694824219,118.41999816894531,30188900,-281.33009708737865
2016-12-01,118.37999725341797,118.44999694824219,114.0,115.0999984741211,43277000,-467.0748502994012
2016-12-02,115.11000061035156,116.4800033569336,114.30000305175781,115.4000015258789,25070400,-682.8526315789474
2016-12-05,115.94999694824219,117.56999969482422,115.06999969482422,117.43000030517578,20201500,-392.8064516129032
2016-12-06,117.69000244140625,117.80000305175781,116.33000183105469,117.30999755859375,19131200,-766.5452322738387
2016-12-07,117.0,117.94999694824219,116.56999969482422,117.94999694824219,21913700,-652.4540389972145
2016-12-08,117.9800033569336,119.5,117.63999938964844,118.91000366210938,22442800,-625.2789473684211
2016-12-09,119.22000122070312,119.94000244140625,118.94999694824219,119.68000030517578,17464700,-455.76485788113695
2016-12-12,119.22000122070312,119.23999786376953,117.6500015258789,117.7699966430664,17805500,-668.343949044586
2016-12-13,117.86000061035156,121.5199966430664,117.61000061035156,120.30999755859375,29768000,-675.0388601036269
2016-12-14,120.0,121.69000244140625,118.8499984741211,120.20999908447266,25913100,-112.16711590296497
2016-12-15,120.08000183105469,122.5,119.62999725341797,120.56999969482422,20139600,-489.1091370558376
2016-12-16,120.9000015258789,121.5,119.2699966430664,119.87000274658203,25324300,-666.082191780822
2016-12-19,119.8499984741211,120.36000061035156,118.51000213623047,119.23999786376953,15918100,-677.9328859060403
2016-12-20,119.5,119.7699966430664,118.80000305175781,119.08999633789062,13684400,-949.2572016460904
2016-12-21,118.91999816894531,119.19999694824219,118.4800033569336,119.04000091552734,10767600,-840.5728744939271
2016-12-22,118.86000061035156,118.98999786376953,116.93000030517578,117.4000015258789,16258600,-513.7288629737609
2016-12-23,117.0,117.55999755859375,116.30000305175781,117.2699966430664,10890000,-306.8313253012048
2016-12-27,116.95999908447266,118.68000030517578,116.86000061035156,118.01000213623047,12051500,-450.6254980079681
2016-12-28,118.19000244140625,118.25,116.6500015258789,116.91999816894531,12087400,-599.4786096256685
2016-12-29,117.0,117.52999877929688,116.05999755859375,116.3499984741211,9934900,-296.89592760180994
2016-12-30,116.5999984741211,116.83000183105469,114.7699966430664,115.05000305175781,18684100,-288.60103626943004
2017-01-03,116.02999877929688,117.83999633789062,115.51000213623047,116.86000061035156,20663900,-220.9944903581267
2017-01-04,117.55000305175781,119.66000366210938,117.29000091552734,118.69000244140625,19630900,-386.5059288537549
2017-01-05,118.86000061035156,120.94999694824219,118.31999969482422,120.66999816894531,19492200,-1754.3773885350315
2017-01-06,120.9800033569336,123.87999725341797,120.02999877929688,123.41000366210938,28545300,-1998.317610062893
2017-01-09,123.55000305175781,125.43000030517578,123.04000091552734,124.9000015258789,22880400,-474.5854545454545
2017-01-10,124.81999969482422,125.5,124.27999877929688,124.3499984741211,17324600,-381.5144230769231
2017-01-11,124.3499984741211,126.12000274658203,124.05999755859375,126.08999633789062,18356500,-663.7777777777778
2017-01-12,125.61000061035156,126.7300033569336,124.80000305175781,126.62000274658203,18653900,-479.34263959390864
2017-01-13,127.48999786376953,129.27000427246094,127.37000274658203,128.33999633789062,24884300,-670.9529411764706
2017-01-17,128.0399932861328,128.33999633789062,127.4000015258789,127.87000274658203,15294500,-475.955773955774
2017-01-18,128.41000366210938,128.42999267578125,126.83999633789062,127.91999816894531,13145900,-305.1089743589744
2017-01-19,128.22999572753906,128.35000610351562,127.44999694824219,127.55000305175781,12195500,-737.8723776223776
2017-01-20,128.10000610351562,128.47999572753906,126.77999877929688,127.04000091552734,19097200,-638.3747228381375
2017-01-23,127.30999755859375,129.25,126.94999694824219,128.92999267578125,16593600,-582.5366666666666
2017-01-24,129.3800048828125,129.89999389648438,128.3800048828125,129.3699951171875,15162700,-998.7960396039604
2017-01-25,130.0,131.74000549316406,129.77000427246094,131.47999572753906,18731300,-614.2005420054201
2017-01-26,131.6300048828125,133.13999938964844,131.44000244140625,132.77999877929688,20020100,-635.4470588235295
2017-01-27,132.67999267578125,132.9499969482422,131.0800018310547,132.17999267578125,19539500,-880.1943793911007
2017-01-30,131.5800018310547,131.5800018310547,129.60000610351562,130.97999572753906,18956100,-472.3653250773994
2017-01-31,130.1699981689453,130.66000366210938,129.52000427246094,130.32000732421875,19790500,-370.8724137931035
2017-02-01,132.25,133.49000549316406,130.67999267578125,133.22999572753906,50139800,-530.2209944751381
2017-02-02,133.22000122070312,135.49000549316406,130.39999389648438,130.83999633789062,54366400,-535.9351669941061
2017-02-03,131.24000549316406,132.85000610351562,130.75999450683594,130.97999572753906,24804900,-339.5850340136054
2017-02-06,130.97999572753906,132.05999755859375,130.3000030517578,132.05999755859375,17058500,-982.9115755627008
2017-02-07,132.24000549316406,133.0,131.66000366210938,131.83999633789062,14596400,-1350.357686453577
2017-02-08,132.60000610351562,134.44000244140625,132.44000244140625,134.1999969482422,22390600,-694.6447811447812
2017-02-09,134.49000549316406,134.5,133.30999755859375,134.13999938964844,16470600,-588.8321995464853
2017-02-10,134.10000610351562,134.94000244140625,133.67999267578125,134.19000244140625,15061900,-428.72906403940885
2017-02-13,134.6999969482422,134.6999969482422,133.6999969482422,134.0500030517578,13526200,-256.7559523809524
2017-02-14,134.10000610351562,134.22999572753906,132.5500030517578,133.85000610351562,14364900,-459.6284584980237
2017-02-15,133.4499969482422,133.6999969482422,132.66000366210938,133.44000244140625,13226500,-538.8256578947369
2017-02-16,133.07000732421875,133.8699951171875,133.02000427246094,133.83999633789062,12831100,-937.458
2017-02-17,133.5,134.08999633789062,133.1699981689453,133.52999877929688,12276500,-855.0761589403974
2017-02-21,133.5,133.91000366210938,132.89999389648438,133.72000122070312,14759100,-308.65714285714284
2017-02-22,133.60000610351562,136.7899932861328,133.4600067138672,136.1199951171875,27360100,-392.0
2017-02-23,135.88999938964844,136.1199951171875,134.3300018310547,135.36000061035156,18422500,-400.38392857142856
2017-02-24,134.16000366210938,135.6199951171875,134.16000366210938,135.44000244140625,12625700,-347.9123376623377
2017-02-27,135.25999450683594,137.17999267578125,135.02000427246094,136.41000366210938,14306700,-231.8716814159292
2017-02-28,136.7899932861328,136.80999755859375,134.75,135.5399932861328,16112100,-242.6576271186441
2017-03-01,136.47000122070312,137.47999572753906,136.3000030517578,137.4199981689453,16257000,-429.2181818181818
2017-03-02,137.08999633789062,137.82000732421875,136.30999755859375,136.75999450683594,12294800,-170.37142857142857
2017-03-03,136.6300048828125,137.3300018310547,136.0800018310547,137.1699981689453,11160600,-409.6655737704918
2017-03-06,136.8800048828125,137.8300018310547,136.50999450683594,137.4199981689453,12748200,-283.36186770428014
2017-03-07,137.02999877929688,138.3699951171875,136.99000549316406,137.3000030517578,13527100,-1023.30608365019
2017-03-08,137.14999389648438,137.99000549316406,137.0500030517578,137.72000122070312,10184500,-454.4379232505643
2017-03-09,137.72000122070312,138.57000732421875,137.39999389648438,138.24000549316406,15535300,-493.8298429319372
2017-03-10,138.91000366210938,139.49000549316406,138.22000122070312,138.7899932861328,16314100,-298.822695035461
2017-03-13,138.7100067138672,139.67999267578125,138.6699981689453,139.60000610351562,10955500,-386.44
2017-03-14,139.4600067138672,139.4600067138672,138.52000427246094,139.32000732421875,12944000,-605.4618834080718
2017-03-15,139.2899932861328,140.10000610351562,138.49000549316406,139.72000122070312,19344800,-565.9601226993865
2017-03-16,140.1999969482422,140.25,139.72999572753906,139.99000549316406,13612900,-668.6732456140351
2017-03-17,140.33999633789062,140.33999633789062,139.6999969482422,139.83999633789062,20592800,-899.2988929889299
2017-03-20,139.7100067138672,140.19000244140625,139.25,139.94000244140625,12099500,-417.54700854700855
2017-03-21,141.14999389648438,142.30999755859375,138.39999389648438,138.50999450683594,29894800,-827.5211267605633
2017-03-22,137.92999267578125,139.7899932861328,137.60000610351562,139.58999633789062,17055400,-908.9632
2017-03-23,139.47999572753906,140.38999938964844,139.08999633789062,139.52999877929688,13022800,-705.9442724458204
2017-03-24,140.0800018310547,141.02000427246094,139.75999450683594,140.33999633789062,16664700,-594.0085227272727
2017-03-27,139.0500030517578,140.64999389648438,138.77000427246094,140.32000732421875,12800500,-797.6303317535545
2017-03-28,140.36000061035156,141.9499969482422,140.00999450683594,141.75999450683594,14679400,-579.3370165745856
2017-03-29,141.99000549316406,142.86000061035156,141.42999267578125,142.64999389648438,16527600,-925.9208443271768
2017-03-30,142.39999389648438,142.9499969482422,141.85000610351562,142.41000366210938,12404000,-392.188
2017-03-31,142.30999755859375,142.6300048828125,141.88999938964844,142.0500030517578,11478300,-148.6359649122807
2017-04-03,141.92999267578125,142.47000122070312,140.82000732421875,142.27999877929688,13564000,-1195.2137767220902
2017-04-04,141.86000061035156,142.08999633789062,141.27000427246094,141.72999572753906,12948600,-940.5384615384615
2017-04-05,142.25999450683594,143.44000244140625,141.2899932861328,141.85000610351562,17158100,-937.6389496717724
2017-04-06,142.11000061035156,142.22000122070312,140.91000366210938,141.1699981689453,15103400,-621.7219730941704
2017-04-07,141.1999969482422,141.5500030517578,140.24000549316406,140.77999877929688,11818300,-179.42937853107344
2017-04-10,141.0,141.42999267578125,140.6300048828125,141.0399932861328,9039400,-269.5340314136126
2017-04-11,140.8000030517578,141.02999877929688,138.80999755859375,139.9199981689453,16638100,-357.6343612334801
2017-04-12,139.72000122070312,140.39999389648438,139.44000244140625,139.5800018310547,11612500,-395.0214592274678
2017-04-13,139.6199951171875,140.5800018310547,139.3300018310547,139.38999938964844,10965600,-590.6266666666667
2017-04-17,139.75999450683594,141.5500030517578,139.75,141.4199981689453,11519700,-5053.091354723708
2017-04-18,141.27000427246094,141.91000366210938,140.61000061035156,140.9600067138672,14807500,-5344.876081825334
2017-04-19,141.35000610351562,143.0399932861328,141.27000427246094,142.27000427246094,15563900,-1897.6657433056323
2017-04-20,142.9499969482422,144.25,142.69000244140625,143.8000030517578,15968200,-797.3715953307393
2017-04-21,143.89999389648438,144.1699981689453,142.27000427246094,143.67999267578125,12382000,-344.43896103896105
