DATEADDED,Daily Average Tone
20160831,-90.09923664122137
20160901,-31.921739130434784
20160902,16.145631067961165
20160903,-138.57
20160904,-33.24324324324324
20160905,-40.42857142857143
20160906,-30.4375
20160907,9.027397260273972
20160908,4.161764705882353
20160909,-41.41573033707865
20160910,-5.150943396226415
20160911,-11.083333333333334
20160912,-75.62616822429906
20160913,-9.288659793814434
20160914,-61.66949152542373
20160915,21.556962025316455
20160916,-52.59349593495935
20160917,16.52777777777778
20160918,-27.2
20160919,-38.23741007194245
20160920,-30.535353535353536
20160921,25.82051282051282
20160922,14.547169811320755
20160923,-71.96428571428571
20160924,7.2
20160925,-5.454545454545454
20160926,16.02912621359223
20160927,8.931034482758621
20160928,-35.52577319587629
20160929,44.416058394160586
20160930,31.808
20161001,28.870967741935484
20161002,2.7857142857142856
20161003,16.446428571428573
20161004,22.842105263157894
20161005,-5.7105263157894735
20161006,10.708333333333334
20161007,38.388888888888886
20161008,-22.755102040816325
20161009,3.5
20161010,9.083333333333334
20161011,23.27710843373494
20161012,-1.434108527131783
20161013,57.74576271186441
20161014,-3.108108108108108
20161015,12.35897435897436
20161016,-6.758620689655173
20161017,-56.47115384615385
20161018,5.486486486486487
20161019,3.3333333333333335
20161020,-32.529411764705884
20161021,-37.574074074074076
20161022,-28.1
20161023,-14.76923076923077
20161024,6.368421052631579
20161025,-33.73809523809524
20161026,9.6
20161027,-31.650602409638555
20161028,-91.14814814814815
20161029,-3.272727272727273
20161030,-30.52
20161031,-28.57777777777778
20161101,-11.261904761904763
20161102,2.3363636363636364
20161103,17.435185185185187
20161104,22.173076923076923
20161105,37.588235294117645
20161106,68.88888888888889
20161107,-21.107843137254903
20161108,-66.35036496350365
20161109,-63.5
20161110,37.04761904761905
20161111,359.6053412462908
20161112,249.82191780821918
20161113,16.13157894736842
20161114,206.29761904761904
20161115,75.4054054054054
20161116,23.611650485436893
20161117,25.307692307692307
20161118,-70.37603305785125
20161119,-74.84905660377359
20161120,-23.314285714285713
20161121,-12.712328767123287
20161122,-48.714285714285715
20161123,-131.64204545454547
20161124,-16.132231404958677
20161125,-2.7666666666666666
20161126,-7.935483870967742
20161127,-4.686274509803922
20161128,68.8780487804878
20161129,-47.56172839506173
20161130,20.355263157894736
20161201,-92.1376811594203
20161202,69.58
20161203,-8.928571428571429
20161204,-40.25
20161205,74.61855670103093
20161206,35.95364238410596
20161207,23.666666666666668
20161208,-54.78358208955224
20161209,15.68141592920354
20161210,-62.31147540983606
20161211,-40.148148148148145
20161212,-150.2753623188406
20161213,-58.18018018018018
20161214,50.977777777777774
20161215,-7.705882352941177
20161216,-10.90983606557377
20161217,-62.329787234042556
20161218,-10.290322580645162
20161219,-54.58653846153846
20161220,52.577235772357724
