DATEADDED,Daily Average Tone
20160824,-2.9977477477477477
20160825,-3.28141592920354
20160826,-2.442857142857143
20160827,-2.227272727272727
20160828,-3.5873015873015874
20160829,-1.4616822429906542
20160830,-0.6975524475524476
20160831,-2.3276231263383296
20160901,-0.802962962962963
20160902,-0.8741007194244604
20160903,-2.2685512367491167
20160904,-1.7254237288135594
20160905,-2.7359154929577465
20160906,-2.9578544061302683
20160907,-3.1972318339100347
20160908,-3.7439293598233996
20160909,-3.3577712609970676
20160910,-2.6812227074235806
20160911,-3.090909090909091
20160912,-3.3642691415313224
20160913,-3.2433281004709578
20160914,-2.2283737024221453
20160915,-2.3609756097560974
20160916,-2.7268041237113403
20160917,-3.279279279279279
20160918,-3.1653543307086616
20160919,-4.156794425087108
20160920,-2.383084577114428
20160921,-3.3873873873873874
20160922,-3.088888888888889
20160923,-3.011331444759207
20160924,-2.168269230769231
20160925,-4.278301886792453
20160926,-3.398843930635838
20160927,-2.707379134860051
20160928,-2.456692913385827
20160929,-2.8692946058091287
20160930,-2.7641509433962264
20161001,-2.8151260504201683
20161002,-2.336283185840708
20161003,-2.360294117647059
20161004,-3.4825986078886313
20161005,-3.8947368421052633
20161006,-2.0273684210526315
20161007,-1.7153024911032029
20161008,-1.3098591549295775
20161009,-2.7815126050420167
20161010,-3.421652421652422
20161011,-1.5714285714285714
20161012,-1.3981981981981981
20161013,-2.448051948051948
20161014,-3.5432432432432432
20161015,-3.5708333333333333
20161016,-2.73728813559322
20161017,-2.3181818181818183
20161018,-1.8817733990147782
20161019,-2.123222748815166
20161020,-2.0483870967741935
20161021,-1.4479166666666667
20161022,-2.6199460916442048
20161023,-2.6533333333333333
20161024,-2.7667731629392973
20161025,-2.7545638945233266
20161026,-2.794561933534743
20161027,-2.5789473684210527
20161028,-2.939209726443769
20161029,-2.2318840579710146
20161030,-2.6392405063291138
20161031,-3.565377532228361
20161101,-2.5195071868583163
20161102,-2.1779141104294477
20161103,-2.092250922509225
20161104,-4.014527845036319
20161105,-5.4392523364485985
20161106,-4.644329896907217
20161107,-3.8742004264392325
20161108,-3.6122004357298474
20161109,-3.2154696132596685
20161110,-2.6559485530546625
20161111,-2.353932584269663
20161112,-3.3172205438066467
20161113,-2.632768361581921
20161114,-3.1968911917098444
20161115,-3.37847866419295
20161116,-2.7572992700729926
20161117,-3.141509433962264
20161118,-2.941278065630397
20161119,-2.831275720164609
20161120,-2.913312693498452
20161121,-1.6112185686653773
20161122,-2.5925155925155927
20161123,-2.448330683624801
20161124,-2.6677115987460813
20161125,-3.220657276995305
20161126,-2.381294964028777
20161127,-2.1884057971014492
20161128,-3.111864406779661
20161129,-4.07
20161130,-2.6990291262135924
20161201,-2.31437125748503
20161202,-3.4763157894736842
20161203,-2.686695278969957
20161204,-3.3424657534246576
20161205,-3.2903225806451615
20161206,-3.8141809290953543
20161207,-3.743732590529248
20161208,-2.886842105263158
20161209,-2.5684754521963824
20161210,-2.4558139534883723
20161211,-3.623481781376518
20161212,-4.063694267515924
20161213,-3.2357512953367875
20161214,-1.1913746630727762
20161215,-2.8883248730964466
20161216,-3.15296803652968
20161217,-3.6319018404907975
20161218,-4.286324786324786
20161219,-4.496644295302014
20161220,-3.8127572016460904
20161221,-3.2732793522267207
20161222,-2.6034985422740524
20161223,-2.9518072289156625
20161224,-3.5988372093023258
20161225,-2.3523316062176165
20161226,-2.2983870967741935
20161227,-3.3266932270916336
20161228,-3.2032085561497325
20161229,-2.760180995475113
20161230,-3.5803108808290154
20161231,-3.338888888888889
20170101,-4.0625
20170102,-3.6026785714285716
20170103,-1.8236914600550964
20170104,-3.766798418972332
20170105,-5.777070063694268
20170106,-5.95125786163522
20170107,-6.442244224422442
20170108,-3.7426470588235294
20170109,-3.4909090909090907
20170110,-4.072115384615385
20170111,-3.6552706552706553
20170112,-2.4771573604060912
20170113,-3.644705882352941
20170114,-4.253048780487805
20170115,-4.192727272727272
20170116,-2.9352750809061487
20170117,-2.1793611793611793
20170118,-2.371794871794872
20170119,-2.4912587412587412
20170120,-2.556541019955654
20170121,-1.3620689655172413
20170122,-2.1142857142857143
20170123,-3.4166666666666665
20170124,-3.3584158415841583
20170125,-2.8157181571815717
20170126,-2.023529411764706
20170127,-4.166276346604215
20170128,-2.2987012987012987
20170129,-2.3441295546558703
20170130,-2.764705882352941
20170131,-2.4517241379310346
20170201,-2.8232044198895028
20170202,-2.581532416502947
20170203,-2.401360544217687
20170204,-1.9375
20170205,-4.348837209302325
20170206,-3.3006430868167205
20170207,-3.9071537290715375
20170208,-2.0606060606060606
