DATEADDED,Daily Average Tone
20160819,-6.346153846153846
20160820,2.5
20160821,-3.5588235294117645
20160822,-20.633333333333333
20160823,-9.483870967741936
20160824,37.4468085106383
20160825,13.64516129032258
20160826,17.833333333333332
20160827,-0.4444444444444444
20160828,1.1666666666666667
20160829,-3.652173913043478
20160830,7.535714285714286
20160831,-4.267857142857143
20160901,-54.05747126436781
20160902,-2.5
20160903,3.6666666666666665
20160904,4.285714285714286
20160905,1.8571428571428572
20160906,15.210526315789474
20160907,-55.33802816901409
20160908,-29.37878787878788
20160909,-6.938775510204081
20160910,-20.25
20160911,-22.555555555555557
20160912,-56.55294117647059
20160913,0.5111111111111111
20160914,-8.789473684210526
20160915,-169.69662921348313
20160916,-220.6145251396648
20160917,-28.08823529411765
20160918,-24.177777777777777
20160919,-45.627450980392155
20160920,-70.33928571428571
20160921,-71.08602150537635
20160922,-54.617511520737324
20160923,-92.48108108108109
20160924,-33.48148148148148
20160925,-19.486486486486488
20160926,-28.063636363636363
20160927,-1.9166666666666667
20160928,0.0
20160929,-59.71304347826087
20160930,-93.05714285714286
20161001,-3.0
20161002,-1.44
20161003,-3.2280701754385963
20161004,-10.235294117647058
20161005,18.52777777777778
20161006,4.617647058823529
20161007,-12.444444444444445
20161008,0.7435897435897436
20161009,-24.69811320754717
20161010,21.40909090909091
20161011,-3.9
20161012,55.971830985915496
20161013,4.8125
20161014,-5.163636363636364
20161015,-3.25
20161016,-26.681818181818183
20161017,-9.464912280701755
20161018,6.817073170731708
20161019,23.25
20161020,8.075949367088608
20161021,-82.70247933884298
20161022,-0.96
20161023,-51.39622641509434
20161024,11.5
20161025,26.181818181818183
20161026,56.54
20161027,48.31818181818182
20161028,19.13888888888889
20161029,5.818181818181818
20161030,4.916666666666667
20161031,24.424242424242426
20161101,35.84444444444444
20161102,11.5
20161103,3.652173913043478
20161104,-44.36734693877551
20161105,-2.176470588235294
20161106,-1.5
20161107,-31.382978723404257
20161108,80.58653846153847
20161109,51.416666666666664
20161110,22.705882352941178
20161111,17.22222222222222
20161112,13.03225806451613
20161113,9.25
20161114,16.738095238095237
20161115,27.875
20161116,3.1904761904761907
20161117,20.055555555555557
20161118,24.604395604395606
20161119,10.393939393939394
20161120,17.352941176470587
20161121,52.98039215686274
20161122,6.805555555555555
20161123,1.2195121951219512
20161124,-5.464285714285714
20161125,2.292682926829268
20161126,1.125
20161127,2.1875
20161128,18.055555555555557
20161129,15.027027027027026
20161130,39.16326530612245
20161201,-24.483870967741936
20161202,13.15625
20161203,2.0
20161204,-4.846153846153846
20161205,-25.945945945945947
20161206,52.26
20161207,32.84
20161208,27.61764705882353
20161209,20.4
20161210,4.125
20161211,6.545454545454546
20161212,28.57894736842105
20161213,13.68421052631579
20161214,2.129032258064516
20161215,14.782608695652174
20161216,14.6
20161217,1.2
20161218,-16.52
20161219,13.352941176470589
20161220,6.04
20161221,8.758620689655173
20161222,4.28
20161223,11.105263157894736
20161224,9.476190476190476
20161225,6.24
20161226,23.65714285714286
20161227,40.888888888888886
20161228,15.706666666666667
20161229,13.75
20161230,53.78481012658228
20161231,18.53846153846154
20170101,-1.3695652173913044
20170102,-2.625
20170103,-7.514285714285714
20170104,21.40625
20170105,28.896907216494846
20170106,5.107142857142857
20170107,6.185185185185185
20170108,2.142857142857143
20170109,11.372093023255815
20170110,0.5365853658536586
20170111,17.948453608247423
20170112,10.55
20170113,62.4070796460177
20170114,8.25531914893617
20170115,3.2142857142857144
20170116,-5.72
20170117,13.666666666666666
20170118,25.733333333333334
20170119,29.6
20170120,-37.458333333333336
20170121,3.4615384615384617
20170122,6.2105263157894735
20170123,-5.785714285714286
20170124,7.090909090909091
20170125,56.388888888888886
20170126,-39.68421052631579
20170127,-45.964285714285715
20170128,-18.928571428571427
20170129,-17.26923076923077
20170130,-93.0495867768595
20170131,-16.89010989010989
20170201,-6.518072289156627
20170202,2.9878048780487805
20170203,-11.019607843137255
20170204,3.7142857142857144
20170205,-1.75
20170206,4.904761904761905
20170207,-80.79661016949153
20170208,52.07368421052632
20170209,7.647058823529412
20170210,-102.37272727272727
20170211,-54.45132743362832
20170212,-31.085106382978722
20170213,13.23728813559322
20170214,25.325581395348838
